permalink	name	homepage_url	category_list	status	country_code	state_code	region	city	founded_at
/Organization/Active-Dsp	Active DSP	http://www.activedsp.com	Software	operating	NOR	16	Trondheim	Trondheim	01-01-2006
/Organization/Active-Endpoints	Active Endpoints	http://www.activeendpoints.com	Enterprise Software	operating	USA	MA	Boston	Waltham	01-01-2003
/Organization/Active-Implants	Active Implants	http://www.activeimplants.com	Biotechnology	operating	USA	TN	Memphis	Memphis	01-06-2004
/Organization/Active-International	Active International	http://activeinternational.com	Advertising	operating	USA	NY	New York City	Pearl River	01-01-1984
/Organization/Active-Junky	Active Junky	http://www.activejunky.com	Comparison Shopping|Coupons|E-Commerce|Outdoors	acquired	USA	CO	Denver	Denver	01-01-2010
/Organization/Active-Lives-Care	Active Lives Care			operating					
/Organization/Active-Location-Inc	Active Location Inc.	http://activelocation.com	Advertising|Mobile|Real Time	operating	USA	NC	Raleigh	Raleigh	14-02-2014
/Organization/Active-Media	Active Media	http://www.goodmedia.cn	Advertising	operating	CHN				01-01-2005
/Organization/Active-Mind-Technology	Active Mind Technology	http://www.gamegolf.com	Software	operating	USA	CA	SF Bay Area	San Francisco	01-01-2010
/Organization/Active-Navigation	Active Navigation	http://www.activenavigation.com/	Big Data|Oil & Gas|Software	operating	GBR	F2	London	Winchester	
/Organization/Active-Optical-Mems	Active Optical MEMS	http://activeoptical.net	Electronics|Manufacturing|Mechanical Solutions	closed	USA	CA	SF Bay Area	Fremont	
/Organization/Active-Scaler	Active Scaler	http://activescaler.com/	Software	operating	USA	CA	SF Bay Area	Sunnyvale	
/Organization/Active-Semi	Active-Semi	http://www.active-semi.com	Semiconductors	operating	USA	TX	Dallas	Allen	01-01-2004
/Organization/Active-Sonar-Inc	Active SONAR .Inc	http://www.active-sonar.co.jp/	E-Commerce|Fashion|Online Shopping|Retail	operating					01-11-2012
/Organization/Active-Storage	Active Storage	http://getactivestorage.com/index.php	Enterprise Software	closed	USA	CA	Los Angeles	Torrance	01-10-2008
/Organization/Active-Tax-Accounting	Active Tax & Accounting	http://www.activetaxllc.com/	Consulting	operating	USA	OR	"Salem, Oregon"	Mcminnville	01-07-2013
/Organization/Active-Voice-Corporation	Active Voice Corporation		Social Media	acquired	USA	WA	Seattle	Seattle	01-01-1983
/Organization/Activecloud	ActiveCloud	http://www.activecloud.ru/	Cloud Computing	closed	RUS	48	Moscow	Moscow	
/Organization/Actived	Actived	http://www.activedinc.com/actived/	Education	operating	USA	SC	Greenville - Spartanburg	Greenville	
/Organization/Activeeon	ActiveEon	http://www.activeeon.com/	Cloud Computing	operating	FRA	B8	Nice	Valbonne	01-01-2007
/Organization/Activegift	ActiveGift	http://www.activegift.me	Curated Web|Entertainment|Facebook Applications|Gift Card|Private Social Networking|Social Commerce|Social Network Media	operating	UKR	13	Kiev	Kiev	01-03-2011
/Organization/Activegrid	ActiveGrid	http://www.activegrid.com/	Information Technology|SaaS|Visualization	closed	USA	CA	SF Bay Area	San Francisco	
/Organization/Activehours	Activehours	https://www.activehours.com	Financial Services	operating	USA	CA	SF Bay Area	Palo Alto	01-01-2012
/Organization/Activelifescientific	Active Life Scientific	http://activelifescientific.com	Biotechnology	operating	USA	CA	Santa Barbara	Santa Barbara	01-01-2007
/Organization/Actively-Learn	Actively Learn	http://www.activelylearn.com	Education	operating	USA	WA	Seattle	Seattle	11-04-2012
/Organization/Activenetwork	ACTIVE Network	http://www.activenetwork.com	Software	acquired	USA	TX	Dallas	Dallas	01-08-1999
/Organization/Activeo	ActiveO	http://www.activeospine.com	Health and Wellness	operating	USA	NV	NV - Other	Incline Village	
/Organization/Activepath	ActivePath	http://www.activepath.com	Finance	operating	USA	NY	New York City	New York	01-01-2007
/Organization/Activerain	ActiveRain	http://activerain.com	Real Estate	operating	USA	WA	Seattle	Seattle	01-06-2006
/Organization/Activesec	ActiveSec	http://www.activesec.eu	Mobile|Mobile Social	operating	LTU	65	Vilnius	Vilnius	27-11-2006
/Organization/Activestrategy	ActiveStrategy	http://www.activestrategy.com	Software|Web Development	operating	USA	PA	Philadelphia	Plymouth Meeting	01-01-2000
/Organization/Activetrak	ActiveTrak	http://gadgettrak.com	Mobile Security|Security|Software	operating	USA	OR	"Portland, Oregon"	Portland	01-01-2007
/Organization/Activeusa-Com	ActiveUSA.com	http://www.active.com/		closed					
/Organization/Actividentity	ActivIdentity	http://www.actividentity.com	Enterprise Software	acquired	USA	CA	SF Bay Area	Fremont	01-01-1985
/Organization/Activiews	ActiViews	http://www.activiews.com	Health Care	acquired	ISR	4	Tel Aviv	Haifa	01-01-2006
/Organization/Activiomics	Activiomics	http://www.activiomics.com	Biotechnology|Health Diagnostics	acquired	GBR	H9	London	London	
/Organization/Activism-Com	Activism.com	http://www.activism.com	Web Hosting	operating					01-07-2010
/Organization/Activity-Rewards-Ltd	Bounts	http://www.bounts.it		operating	GBR	K2	London	Oxford	31-03-2011
/Organization/Activity-Rocket	Activity Rocket	http://www.activityrocket.com	Advertising|B2B|Consumer Internet|Internet|Marketplaces	operating	USA	MD	"Washington, D.C."	Bethesda	01-09-2011
/Organization/Activity-Stream	Activity Stream	http://www.activitystream.com	Analytics|Big Data|Enterprise Software|Predictive Analytics	operating	ISL	10	Reyjavik	ReykjavÃ­k	15-02-2013
/Organization/Activityhero	ActivityHero	http://www.activityhero.com/	Education	operating	USA	CA	SF Bay Area	Sunnyvale	01-01-2011
/Organization/Activnetworks	ActivNetworks	http://www.activnetworks.com	Enterprise Software	operating					01-01-1989
/Organization/Actiwave	Actiwave	http://www.actiwave.se	Mobile	operating	SWE	16	Linkoping	LinkÃ¶ping	01-01-2007
/Organization/Actix	Actix	http://www.actix.com	Mobile	acquired	GBR	H9	London	London	01-01-1981
/Organization/Actlight	ActLight	http://act-light.com/	Manufacturing|Semiconductors|Technology	operating	CHE	23	Lausanne	Lausanne	
/Organization/Actogenix	ActoGeniX	http://www.actogenix.com/	Biotechnology|Clinical Trials|Pharmaceuticals	acquired	BEL	8	BEL - Other	Zwijnaarde	
/Organization/Acton	ACTON	http://www.ACTONglobal.com	Consumer Electronics|Electric Vehicles|Skate Wear|Transportation|Wearables	operating	USA	CA	Los Angeles	Altadena	01-01-2011
/Organization/Acton-Pharmaceuticals	Acton Pharmaceuticals	http://actonpharmaceuticals.com	Biotechnology	acquired	USA	MA	Boston	Marlborough	
/Organization/Actona-Technologies	Actona Technologies		Business Services|Technology	acquired	USA	CA	SF Bay Area	Los Gatos	01-01-2000
/Organization/Actsocial	ActSocial	http://www.actsocial.com	Advertising|Direct Marketing|Social CRM|Social Media	acquired	SGP		Singapore	Singapore	04-02-2009
/Organization/Actstack	actstack	http://actstack.com	Cloud Management|Optimization|SaaS	operating	IND	2	Hyderabad	Hyderabad	26-01-2015
/Organization/Actual-Experience	Actual Experience	http://www.actual-experience.com	Analytics|Information Technology|Software|Supply Chain Management	operating	GBR	A4	Bath	Bath	01-01-2009
/Organization/Actual-Reports	Actual Reports	http://actualreports.com	Developer APIs|Document Management|E-Commerce|Enterprise Software|SaaS|Software	operating					01-08-2012
/Organization/Actualmeds	ActualMeds	http://www.adheretx.com/	Health Care	operating	USA	CT	Hartford	East Hartford	01-01-2009
/Organization/Actualsun	ActualSun	http://www.actualsun.com		operating	USA	TX	Houston	Houston	01-01-2012
/Organization/Actuatedmedical	ActuatedMedical	http://actuatedmedical.com	Hardware + Software	operating	USA	PA	PA - Other	Bellefonte	01-01-2006
/Organization/Acturis	Acturis	http://acturis.com	Software	operating	GBR	H9	London	London	01-01-2000
/Organization/Actus-Digital	Actus Digital	http://www.actusdigital.com	Advertising|Big Data Analytics|Broadcasting|Cloud Computing|Digital Media|Enterprise Software|SaaS|Video Streaming	operating	ISR	5	Tel Aviv	Tel Aviv	01-01-2006
/Organization/Actus-Interactive-Software	Actus Interactive Software	http://actus-software.com	Software	operating	USA	CA	San Diego	Carlsbad	01-01-2011
/Organization/Actv8	ACTV8me	http://actv8me.com	Telecommunications|Web Hosting	operating	USA	CA	Los Angeles	Beverly Hills	01-01-2011
/Organization/Actx	ActX	http://actx.com	Biotechnology	operating	USA	WA	Seattle	Seattle	01-01-2012
/Organization/Acucar-Guarani	Acucar Guarani	http://www.acucarguarani.com.br/en/home	Manufacturing|Retail	closed	BRA	27	BRA - Other	OlÃ­mpia	01-01-1976
/Organization/Acucela	Acucela	http://acucela.com	Biotechnology	operating	USA	WA	Seattle	Seattle	01-01-2002
/Organization/Acufocus	AcuFocus	http://www.acufocus.com	Health Care	operating	USA	CA	Anaheim	Irvine	01-01-2001
/Organization/Acuid-Corporation	Acuid Corporation	http://www.acuid.com/	Intellectual Property|Semiconductors|Technology	operating					01-01-1996
/Organization/Acuitas-Medical	Acuitas Medical	http://www.acuitasmedical.com	Health Care	operating	GBR	C9	GBR - Other	Wales	
/Organization/Acuity-Medical-International	Acuity Medical International	http://acuitymedicalinternational.com	Health Care	operating	USA	MN	Minneapolis	Minneapolis	01-01-1998
/Organization/Acuity-Pharmaceuticals	Acuity Pharmaceuticals	http://www.acuitypharma.com/	Health Care|Pharmaceuticals|Technology	acquired	USA	PA	Philadelphia	Philadelphia	
/Organization/Acuity-Systems	Acuity Systems	http://salesmadeeasy.com	Consulting|Recruiting|Training	operating	USA	TX	Dallas	Dallas	01-01-1995
/Organization/Acuityads	AcuityAds	http://www.acuityads.com	Ad Targeting|Advertising	operating	USA	NY	New York City	New York	01-01-2009
/Organization/Acumatica	Acumatica	http://www.acumatica.com	Accounting|Cloud Computing|CRM|Developer Tools|Development Platforms|Enterprise Resource Planning|Enterprise Software|SaaS|Software	operating	USA	WA	Seattle	Kirkland	01-01-2008
/Organization/Acumen-2	Autism Acumen	http://autismacumen.com/	Medical|Video	operating	USA	CA	SF Bay Area	San Francisco	
/Organization/Acumen-Holdings	Acumen Holdings	http://www.acumenholdings.com	E-Commerce	operating	USA	AR	Fayetteville	Fayetteville	01-01-1995
/Organization/Acumen-Pharmaceuticals	Acumen Pharmaceuticals	http://www.acumenpharm.com	Biotechnology|Health Diagnostics	operating	USA	CA	SF Bay Area	Livermore	01-01-1996
/Organization/Acumentrics	Acumentrics	http://www.acumentrics.com	Manufacturing	operating	USA	MA	Boston	Westwood	01-01-1994
/Organization/Acumera	Acumera	http://www.acumera.net/	Services	operating	USA	TX	Austin	Austin	
/Organization/Acunote	Acunote	http://www.acunote.com	Analytics|Collaboration|Project Management|Public Relations|Software	operating	USA	CA	SF Bay Area	Foster City	01-04-2007
/Organization/Acunu	Acunu	http://www.acunu.com	Analytics|Big Data|Databases|Software|Storage	operating	GBR	H9	London	London	01-05-2009
/Organization/Acupera	Acupera	http://www.acupera.com	Health Care	operating	USA	CA	SF Bay Area	San Francisco	01-08-2011
/Organization/Acura-Pharmaceuticals	Acura Pharmaceuticals	http://www.acurapharm.com	Biotechnology	ipo	USA	IL	Chicago	Palatine	
/Organization/Acurian	Acurian	https://www.acurian.com	Medical|Pharmaceuticals|Service Providers	operating	USA	PA	Philadelphia	Horsham	
/Organization/Acusphere	Acusphere	http://www.acusphere.com	Biotechnology|Pharmaceuticals	ipo	USA	MA	Boston	Lexington	01-01-1993
/Organization/Acustom-Apparel	Acustom Apparel	http://acustom.com	Fashion|Mass Customization|Mens Specific|Specialty Retail	operating	USA	NY	New York City	New York	01-01-2011
/Organization/Acustream	Acustream	http://acustream.com	Health Care	operating	USA	CO	Denver	Lafayette	01-01-2007
/Organization/Acutus-Medical	Acutus Medical	http://www.acutusmedical.com	Biotechnology	operating	USA	CA	San Diego	San Diego	01-01-2011
/Organization/Acv-Auctions	ACV Auctions	https://www.acvauctions.com/	Automotive	operating	USA	NY	Buffalo	Buffalo	01-01-2014
/Organization/Acylin-Therapeutics	Acylin Therapeutics	http://www.acceleratorcorp.com/node/111	Biotechnology	operating	USA	WA	Seattle	Seattle	01-01-2009
/Organization/Ad-Dynamo	Ad Dynamo	http://www.addynamo.com	Advertising	operating	ZAF		Cape Town	Cape Town	01-01-2009
/Organization/Ad-Hoc-Labs-2	Ad Hoc Labs	http://burnerapp.com	Contact Management|iPhone|Mobile|Telephony	operating	USA	CA	Los Angeles	Los Angeles	01-08-2012
/Organization/Ad-Infuse	Ad Infuse	http://www.adinfuse.com	Advertising|Mobile	acquired	USA	CA	SF Bay Area	San Francisco	01-11-2005
/Organization/Ad-Iq	Ad.IQ	http://www.adiqglobal.com	Analytics|Customer Service|Lead Management|Mobile	closed	GBR	H9	London	London	
/Organization/Ad-Knights	Ad Knights	http://www.adknights.com	Advertising|Social Media Advertising|Video	closed	USA	TX	Houston	Houston	01-03-2010
/Organization/Ad-Ly	Adly	http://ad.ly	Social Media	operating	USA	CA	Los Angeles	Beverly Hills	01-01-2009
/Organization/Ad-Network-Adisn	Adisn	http://www.adisn.com	Advertising	acquired	USA	CA	Los Angeles	Woodland Hills	
/Organization/Ad-Pathlabs	AD PathLabs		Health Care|Medical|Technology	closed	USA	CA	Anaheim	Newport Beach	
/Organization/Ad-Summos	Ad Summos	http://www.adsummos.com	Advertising	closed	USA	NY	New York City	New York	01-01-2010
/Organization/Ad-Tech-Media-Sales	Ad Tech Media Sales	http://www.adtechmediasales.com	Advertising|Email Marketing|Software	operating	USA	TX	Dallas	Dallas	01-11-2013
/Organization/Ad-Venture	Ad Venture	http://ad-venture.tv/	Advertising|Television	operating	GBR	H9	London	London	12-12-2013
/Organization/Ad2Games	Ad2games	http://www.ad2games.com	Games|Online Gaming	acquired	DEU	16	Berlin	Berlin	01-01-2007
/Organization/Ada-S-Avenue	Ada's Avenue	http://shop.adas-avenue.eu/		operating					01-01-2012
/Organization/Adadapted	AdAdapted	http://adadapted.com	Advertising	operating	USA	MI	Detroit	Ann Arbor	01-01-2012
/Organization/Adaffix	Adaffix	http://adaffix.com/	Android|Mobile	closed	AUT	9	Vienna	Vienna	01-04-2009
/Organization/Adagene	Adagene	http://www.adagene.com/	Design|Engineering Firms|Technology	operating	MEX	19	MEX - Other	China	
/Organization/Adagility	AdAgility	http://www.AdAgility.com	Marketing Automation|Monetization|Software	operating	USA	MA	Boston	Waltham	01-06-2012
/Organization/Adagio-Medical	Adagio Medical	http://adagiomedical.com	Health Care	operating	USA	CA	Los Angeles	Laguna Hills	01-01-2011
/Organization/Adallom	Adallom	http://www.adallom.com	Cloud Computing|Enterprises|Security	acquired	USA	CA	SF Bay Area	Palo Alto	01-01-2012
/Organization/Adalta	AdAlta	http://www.adalta.com.au	Biotechnology	operating	AUS	7	AUS - Other	Bundoora	01-01-2010
/Organization/Adam-Aircraft	Adam Aircraft	http://www.adamaircraft.com/		closed	USA	CO	Denver	Englewood	01-01-1998
/Organization/Adama-Innovations	Adama Innovations	http://adamainnovations.com/	Material Science|Mechanical Solutions|Nanotechnology	operating	IRL	7	Dublin	Dublin	01-01-2010
/Organization/Adama-Materials	Adama Materials	http://www.adamamaterials.com	Nanotechnology	operating	USA	HI	Honolulu	Honolulu	01-01-2008
/Organization/Adamant-Energy	Adamant Energy	http://adamantenergy.com/	Financial Services	operating	USA	NC	Asheville	Asheville	01-01-2014
/Organization/Adamas-Pharmaceuticals	Adamas Pharmaceuticals	http://www.adamaspharma.com	Health Care	ipo	USA	CA	SF Bay Area	Emeryville	01-01-2000
/Organization/Adamis-Pharmaceuticals	Adamis Pharmaceuticals	http://www.adamispharmaceuticals.com	Biotechnology	ipo	USA	CA	San Diego	San Diego	01-01-2006
/Organization/Adams-Arms	Adams Arms	http://www.adamsarms.net	Manufacturing	operating	USA	FL	Tampa	Palm Harbor	01-01-2007
/Organization/Adams-Floor-Decor	Adams Floor Decor	http://www.cokerfloor.com		operating	USA	TX	Dallas	Dallas	10-01-2010
/Organization/Adan-Inc	Adan	http://www.adaninc.com/	Education|Software	operating	USA	AR	Fayetteville	Fayetteville	30-10-1998
/Organization/Adap-Tv	"Adap.tv, now a part of ONE by AOL"	http://www.onebyaol.com	Advertising|Auctions|Television|Video	acquired	USA	NY	New York City	New York	01-11-2006
/Organization/Adapt	Adapt	http://www.adaptplc.com	Enterprise Software	operating	GBR	H9	London	London	
/Organization/Adapt-Ly	Adaptly	http://adaptly.com	Advertising	operating	USA	NY	New York City	New York	14-04-2010
/Organization/Adapt-Technologies	Adapt Technologies	http://www.adapt.com	Advertising	acquired	USA	CA	Los Angeles	Pasadena	01-01-2001
/Organization/Adapta-Medical	Adapta Medical	http://www.adapta-medical.com	Health Care	operating	USA	CO	Colorado Springs	Colorado Springs	
/Organization/Adapteva	Adapteva	http://www.adapteva.com	Internet|Mobile|Semiconductors	operating	USA	MA	Boston	Lexington	15-03-2008
/Organization/Adaptics	Adaptics	http://getdrop.co	Apps|Hardware|Mobile	operating	IRL	7	Dublin	Dublin	
/Organization/Adaptifyed-Inc	"adaptifyed, Inc"	http://adaptifyed.com		operating					
/Organization/Adaptimmune	Adaptimmune	http://adaptimmune.com	Biotechnology	ipo	GBR	Q5	Oxton	Oxton	01-01-2008
/Organization/Adaptis-Solutions	Adaptis Solutions	http://www.adaptis-solutions.com	Software	operating	GBR	H8	Liverpool	Liverpool	
/Organization/Adaptive-Advertising-Inc	"Adaptive Advertising, Inc."	http://www.ADaptiveAdvertising.biz	Advertising|Internet Marketing	operating	USA	CA	SF Bay Area	San Francisco	01-04-2010
/Organization/Adaptive-Biotechnologies	Adaptive Biotechnologies	http://adaptivebiotech.com	Bio-Pharm|Biotechnology|Health Care	operating	USA	WA	Seattle	Seattle	01-01-2009
/Organization/Adaptive-Computing	Adaptive Computing	http://www.adaptivecomputing.com	Cloud Management|Enterprise Software	operating	USA	UT	Salt Lake City	Provo	01-01-2001
/Organization/Adaptive-Digital-Power	Adaptive Digital Power	http://adp-ic.com	Semiconductors	operating	USA	CA	SF Bay Area	San Jose	01-01-2007
/Organization/Adaptive-Insights	Adaptive Insights	http://www.adaptiveinsights.com/	Analytics|Business Analytics|Cloud Data Services|Software	operating	USA	CA	SF Bay Area	Palo Alto	01-04-2003
/Organization/Adaptive-Media	"Adaptive Medias, Inc."	http://www.adaptivem.com	Advertising|Displays|Mobile|Video	ipo	USA	CA	Anaheim	Irvine	01-01-2012
/Organization/Adaptive-Media-3	Adaptive Media	http://www.adaptivemedia.com/		operating	USA	CA	SF Bay Area	Sunnyvale	01-01-1999
/Organization/Adaptive-Ozone-Solutions	Adaptive Ozone Solutions	http://www.adaptiveozone.com	Clean Technology	closed	USA	KS	Kansas City	Lenexa	
/Organization/Adaptive-Payments	Adaptive Payments	http://adaptivepayments.com	E-Commerce	operating	USA	FL	Ft. Lauderdale	Fort Lauderdale	01-01-2009
/Organization/Adaptive-Planning-2	Adaptive Planning	http://www.adaptiveplanning.com/	Business Intelligence|Cloud Computing|Financial Services	operating	USA	CA	SF Bay Area	Palo Alto	
/Organization/Adaptive-Shooting-Sports	Adaptive Shooting Sports		Sports	operating	USA	NY	New York City	Pawling	18-03-2015
/Organization/Adaptive-Symbiotic-Technologies	Adaptive Symbiotic Technologies	http://www.adaptivesymbiotictechnologies.com/	Biotechnology	operating	USA	WA	Seattle	Seattle	
/Organization/Adaptive-Tcr	Adaptive TCR	http://www.adapt.com	Biotechnology|Health Diagnostics	closed	USA	WA	Seattle	Seattle	01-01-2009
/Organization/Adaptive-Technologies	Adaptive Technologies	http://www.adaptivetechinc.com	Software	operating	USA	KY	Louisville	Crestwood	01-01-2002
/Organization/Adaptiveblue	AdaptiveBlue	http://tvtag.com/	Entertainment|Games|Reviews and Recommendations|Semantic Web	acquired	USA	NY	New York City	New York	01-01-2007
/Organization/Adaptivemobile	AdaptiveMobile	http://www.adaptive-mobile.com	Mobile|Security|Telecommunications	operating	IRL	7	Dublin	Dublin	01-01-2003
/Organization/Adaptivewell-Technologies	AdaptiveWell Technologies	http://www.adaptivewell.com	Big Data|Big Data Analytics|Enterprise Software|Machine Learning|Oil and Gas|Oil & Gas|Optimization|SaaS|Software	operating	USA	CA	"Orange County, California"	San Juan Capistrano	01-09-2014
/Organization/Adaptivio	Adaptiv.io	http://www.adaptiv.io/	Software	acquired	USA	CA	Anaheim	Newport Beach	07-04-2007
/Organization/Adaptivity	Adaptivity	http://adaptivity.com	Enterprise Software	acquired	USA	NC	Charlotte	Charlotte	01-01-2007
/Organization/Adaptix	ADAPTIX	http://www.adaptix.com	Public Relations	acquired	USA	TX	Dallas	Carrollton	
/Organization/Adapx	Adapx	http://www.adapx.com	Collaboration|Enterprises|Software	operating	USA	WA	Seattle	Seattle	01-01-1999
/Organization/Adar-It	ADAR IT	http://www.adarIT.com	Cloud Computing|Software	operating	USA	IL	Chicago	Lincolnwood	01-01-1998
/Organization/Adara-Media	ADARA	http://www.adara.com	Advertising	operating	USA	CA	SF Bay Area	Mountain View	01-01-2009
/Organization/Adartis	Adartis Animal Health	http://www.adartisanimalhealth.com	Biotechnology|Medical	operating	USA	VA	"Washington, D.C."	Chantilly	01-05-2012
/Organization/Adarza-Biosystems	Adarza BioSystems	http://www.adarzabio.com	Biotechnology|Health Diagnostics	operating	USA	MO	St. Louis	St Louis	01-01-2008
/Organization/Adasworks	AdasWorks	https://www.adasworks.com/	Application Platforms|Cloud Computing|Information Technology|Visualization	operating	DEU	1	Stuttgart	Stuttgart	
/Organization/Adatao	Adatao	http://adatao.com	Analytics|Big Data	operating	USA	CA	SF Bay Area	Sunnyvale	01-01-2012
/Organization/Adayana	Adayana	http://www.adayana.com	Finance|FinTech	operating	USA	IN	Indianapolis	Indianapolis	01-01-2001
/Organization/Adaytum	Adaytum		Business Services|Enterprises|Software	acquired					
/Organization/Adbidtise-2	adBidtise	https://www.adbidtise.com/	Advertising	closed	USA	WI	Milwaukee	Milwaukee	04-07-2014
/Organization/Adbira-Network	AdBira Network	http://Adbira.com	Advertising|Sales and Marketing	operating					14-08-2012
/Organization/Adbm-Technologies	AdBm Technologies	http://adbmtech.com/	Assisitive Technology|Universities	operating	USA	TX	Austin	Austin	26-03-2012
/Organization/Adbongo-Inc	Adbongo	http://www.adbongo.com	Advertising|Cause Marketing|Enterprises	operating	USA	TX	Dallas	Dallas	01-06-2006
/Organization/Adbrain	Adbrain	http://adbrain.com	Advertising|Enterprise Software|Marketing Automation|Mobile	operating	GBR	H9	London	London	01-01-2012
/Organization/Adbrite	adBrite	http://adbrite.com	Advertising|Auctions|Publishing	acquired	USA	CA	SF Bay Area	San Francisco	01-01-2003
/Organization/Adbuddy	AdBuddy Inc		Advertising|Local|Mobile|Social Media	closed	USA	NC	Raleigh	Raleigh	13-06-2012
/Organization/Adc-Therapeutics	ADC Therapeutics	http://www.adctherapeutics.com	Biotechnology	operating	CHE	23	Lausanne	Lausanne	01-01-2011
/Organization/Adcade	Adcade	http://adcade.com	Advertising|Media|Technology	operating	USA	NY	New York City	New York	27-10-2011
/Organization/Adcamp	AdCamp	http://adcamp.ru/	Advertising	closed	RUS	48	Moscow	Moscow	
/Organization/Adcare-Health-Systems	AdCare Health Systems	http://adcarehealth.com	Biotechnology|Health Care	ipo	USA	GA	Atlanta	Roswell	01-01-1988
/Organization/Adcast	Adcast	http://adca.st	Advertising|Facebook Applications|Social Media|Twitter Applications	closed	USA	MD	"Washington, D.C."	Germantown	28-03-2009
/Organization/Adcentricity	ADCentricity	http://www.adcentricity.com	Advertising|Displays|Location Based Services|Mobile|Mobile Software Tools|News|Sales and Marketing	acquired	CAN	ON	Toronto	Toronto	01-03-2007
/Organization/Adchemy	Adchemy	http://www.adchemy.com	Advertising	acquired	USA	CA	SF Bay Area	Foster City	01-01-2004
/Organization/Adchina	AdChina	http://adchina.com	Advertising	acquired	CHN	23	Shanghai	Shanghai	01-01-2007
/Organization/Adchoice	AdChoice	http://www.adchoiceinc.com/	Networking	operating	USA	CA	San Diego	Carlsbad	10-03-2010
/Organization/Adcole-Corporation	Adcole Corporation	http://www.adcole.com	Aerospace|Industrial|Manufacturing	acquired	USA	MA	Boston	Marlborough	
/Organization/Adconion-Media-Group	Adconion Media Group	http://www.adconion.com	Ad Targeting|Advertising|Entertainment	acquired	USA	CA	Los Angeles	Santa Monica	01-01-2005
/Organization/Adconnect	Adconnect	http://adconnect.com/		operating	USA	CA	Los Angeles	Redondo Beach	
/Organization/Adcrimson	AdCrimson	http://www.adcrimson.com	Advertising|Mobile	operating	USA	NV	Las Vegas	Las Vegas	01-01-2011
/Organization/Adcrowd-Retargeting	Adcrowd retargeting	http://www.adcrowd.com	Ad Targeting|Advertising	operating	NLD	7	Amsterdam	Amsterdam	01-01-2012
/Organization/Add-Life-Medical-Institute	Add Life Medical Institute	http://www.act.is/	Health Care|Hospitals|Medical	closed					
/Organization/Add-Shoppers	AddShoppers	http://www.AddShoppers.com	Analytics|Big Data|E-Commerce|Marketing Automation|Social Commerce	operating	USA	NC	Charlotte	Charlotte	01-01-2011
/Organization/Add2Paper	Add2paper	http://www.add2paper.com	Software	operating	KOR	11	Seoul	Seoul	18-10-2010
/Organization/Addamark-Technologies	Addamark Technologies	http://www.addamark.com/	SaaS|Security|Technology	operating					
/Organization/Addapp	Addapp	https://addapp.io/	Fitness|Health and Wellness|Health Care|Personal Health|Software	operating	USA	CA	SF Bay Area	San Francisco	03-04-2014
/Organization/Addashop	Addashop		B2B|E-Commerce	operating					
/Organization/Addepar	Addepar	http://www.addepar.com	Finance|SaaS	operating	USA	CA	SF Bay Area	Mountain View	01-01-2009
/Organization/Addex-Therapeutics	Addex Therapeutics	http://addextherapeutics.com	Biotechnology	ipo	CHE	7	Geneva	Plan-les-ouates	01-01-2002
/Organization/Addfleet	AddFleet	http://www.addfleet.com	Mobile|Mobility|Transportation	closed	ESP	56	Barcelona	Barcelona	01-01-2012
/Organization/Addiction-Campuses-Of-America	Addiction Campuses of America	http://addictioncampus.com/	Health Care	operating	USA	TN	Nashville	Brentwood	01-01-2014
/Organization/Addictive	Addictive	http://www.pitchtarget.com	Facebook Applications|Performance Marketing|Social Media	operating					15-12-2013
/Organization/Adding	Adding	http://www.addinghome.com/		operating	CHN	22	Beijing	Beijing	
/Organization/Additech	Additech	http://www.additech.com	Automotive	operating	USA	TX	Houston	Houston	01-01-1995
/Organization/Addmybest	AddMyBest	http://www.addmybest.com	E-Commerce	operating	USA	NJ	Newark	Woodcliff Lake	01-08-2009
/Organization/Addocted-Nv	Pom	https://www.letspom.be	FinTech	operating	BEL	12	Brussels	Groot-bijgaarden	19-08-2014
/Organization/Addontv	AddonTV	http://www.addon.tv	Advertising	operating	USA	CA	Los Angeles	Beverly Hills	01-08-2009
/Organization/Addopad-Inc-	"AddoPad, Inc."	http://www.addopad.com	Curated Web	operating	USA	TX	Dallas	Richardson	31-08-2013
/Organization/Addoway	Addoway	http://www.addoway.com	Auctions|E-Commerce|Internet|Marketplaces|Technology|Trusted Networks	operating	USA	CA	SF Bay Area	San Francisco	01-04-2010
/Organization/Addresshealth	AddressHealth	http://www.addresshealth.com/	Child Care|Health and Wellness|Health Care|Medical	operating	IND	19	Bangalore	Bangalore City	01-01-2010
/Organization/Addsearch	AddSearch	http://www.addsearch.com	Enterprise Search|Search	operating	FIN	13	Helsinki	Helsinki	01-01-2013
/Organization/Addthis	AddThis	http://www.addthis.com	Advertising|Analytics|Big Data|File Sharing|Mobile Social|Social Media	operating	USA	VA	"Washington, D.C."	Vienna	01-01-2004
/Organization/Adduplex	Adduplex	http://adduplex.com	Advertising|Apps|Sales and Marketing|Technology	operating	LTU	65	Vilnius	Vilnius	01-01-2011
/Organization/Addus-Healthcare	Addus HealthCare	http://addus.com	Health and Wellness|Health Care	ipo	USA	IL	Chicago	Palatine	01-01-1979
/Organization/Addvocate	Addvocate	http://addvocate.com	Enterprise Software	operating	USA	CA	SF Bay Area	San Francisco	01-05-2012
/Organization/Addwish	addwish	http://addwish.com	E-Commerce|Gift Card|Online Shopping	operating	DNK	17	Copenhagen	Copenhagen	01-06-2013
